"response","count","percent_responded"
"Skywalker ","1","0.18"
"Smokable flower","1","0.18"
"Sour diesel flower","1","0.18"
"Sour diesel, white widow, amnesia haze","1","0.18"
"stativa","1","0.18"
"Still learning on a App, called weed maps ","1","0.18"
"Strain specific vape carts","1","0.18"
"Strains are very limited where I live","1","0.18"
"strains, including high CBD, more available strains","1","0.18"
"Sugar free edibles","1","0.18"
"Tahoe OG Kush   Suppositories   Patches","1","0.18"
"terpene  rich strains","1","0.18"
"test","1","0.18"
"thai stick","1","0.18"
"The dispensary has wonderful products but they are sometimes limited or out of stock.","1","0.18"
"The White","1","0.18"
"There are no dispensaries I can afford, Your fault, so it's as much as I can afford when it's a deal","1","0.18"
"Tinctures","1","0.18"
"to many to list ","1","0.18"
"Traditional hash & bubble hash","1","0.18"
"unk","1","0.18"
"Unk","1","0.18"
"Unknoen","1","0.18"
"Unsure at this time","1","0.18"
"Vape cartridge","1","0.18"
"vape cartridges (massachusetts)","1","0.18"
"Vape cartridges were recently outlawed in my state, so having to seek elsewhere.","1","0.18"
"Vape cartriges","1","0.18"
"Vape Carts","1","0.18"
"vapes","1","0.18"
"varies","1","0.18"
"Variety of edibles ","1","0.18"
"Vietnamese Gold","1","0.18"
"Wax","1","0.18"
"Wax or cartridges","1","0.18"
"Wax, Shatter, Rosen, lower costs ","1","0.18"
"Way stronger edibles, please, for the love of God","1","0.18"
"We want Homegrows and PESTICIDE FREE PRODUCT, almost nothing in the stores is truly pesticide free","1","0.18"
"West coast strains","1","0.18"
"where good","1","0.18"
"White Rhino, Girl Scout Cookies, Pineapple Express","1","0.18"
"white widow","1","0.18"
"white widow flower","1","0.18"
"White Widow or Hybred of WW","1","0.18"
"Willie's Reserve, Cheebah Chews","1","0.18"
"What product(s) and/or strain(s) do you want that are not currently available in your local dispensaries?","What product(s) and/or strain(s) do you want that are not currently available in your local dispensaries?","What product(s) and/or strain(s) do you want that are not currently available in your local dispensaries?"
