"id","Smoke flower","Vape flower","Vape cartridges","Edibles (e.g. gummies, chocolate, lozenges, beverages, cooking oils, etc.)","Concentrates (e.g. rosin, shatter, wax, hash, kief)","Tinctures","Salves/topicals","Transdermal patches","Suppositories","Capsules"
10847317503,"","","","","","","","","",""
10847312529,"","","","I don't know how much I use per week","","","","","",""
10847042555,"","","","1000+ mg","","","","","",""
10847006667,"","","","5 mg","","","","","",""
10846997868,"","","","","","","","","",""
10844260968,"","","","26-50 mg","","","","","",""
10844236012,"","","","None","","","","","","None"
10843799997,"","","","6-25 mg","","","","","",""
10843797483,"","","","201- 500 mg","","","","","","26-50 mg"
10843259075,"","","","I don't know how much I use per week","","","","","",""
10843006971,"","","","I don't know how much I use per week","","","","","",""
10842274754,"","","","I don't know how much I use per week","","","","","",""
10842054674,"","","","","","","","","",""
10840178037,"","","","1000+ mg","","","","None","201- 500 mg","1000+ mg"
10837914247,"","","","","","","","","",""
10836382971,"","","","I don't know how much I use per week","","","","","",""
10835639035,"","","","51-100 mg","","","","","",""
10833417544,"","","","","","","","","",""
10832483530,"","","","201- 500 mg","","","","None","","201- 500 mg"
10832451640,"","","","","","","","","",""
10832404058,"","","","","","","","","",""
10832233395,"","","","I don't know how much I use per week","","","","","",""
10832233224,"","","","26-50 mg","","","","","","6-25 mg"
10832173617,"","","","I don't know how much I use per week","","","","","",""
10832123166,"","","","None","","","","None","None","None"
10831792008,"","","","6-25 mg","","","","","",""
10831686982,"","","","","","","","","",""
10831623393,"","","","26-50 mg","","","","","","None"
10831181023,"","","","","","","","","",""
10830896942,"","","","","","","","","",""
10822875373,"","","","None","","","","","",""
10822544735,"","","","","","","","","",""
10802360410,"","","","","","","","","",""
10763284450,"","","","26-50 mg","","","","","",""
10756966241,"","","","","","","","","",""
10749570344,"","","","51-100 mg","","","","","",""
10681003613,"","","","5 mg","","","","","",""
10676786628,"","","","26-50 mg","","","","","",""
10671153091,"","","","1000+ mg","","","","None","I don't know how much I use per week","None"
10667582585,"","","","","","","","","",""
10667398958,"","","","201- 500 mg","","","","","",""
10661330404,"","","","","","","","","",""
10658936778,"","","","201- 500 mg","","","","","",""
10658577550,"","","","","","","","","",""
10658550964,"","","","1000+ mg","","","","","",""
10624147163,"","","","51-100 mg","","","","","","51-100 mg"
10622502829,"","","","26-50 mg","","","","","",""
10618149896,"","","","I don't know how much I use per week","","","","I don't know how much I use per week","I don't know how much I use per week","I don't know how much I use per week"
10598715725,"","","","None","","","","","",""
10596131278,"","","","","","","","","",""
10585520406,"","","","501-1000 mg","","","","","",""
10582003543,"","","","26-50 mg","","","","","",""
10581933788,"","","","201- 500 mg","","","","","","26-50 mg"
10579835521,"","","","I don't know how much I use per week","","","","","",""
10577144137,"","","","1000+ mg","","","","","","None"
10576876213,"","","","I don't know how much I use per week","","","","","","501-1000 mg"
10575274340,"","","","201- 500 mg","","","","51-100 mg","",""
10575091533,"","","","51-100 mg","","","","","",""
10572540138,"","","","","","","","","","51-100 mg"
10569704133,"","","","1000+ mg","","","","","","201- 500 mg"
10566297731,"","","","5 mg","","","","6-25 mg","26-50 mg","51-100 mg"
11170278059,"","","","","","","","","",""
11072705197,"","","","","","","","","",""
10974437681,"","","","101-200 mg","","","","","",""
10628926943,"","","","","","","","","",""
10593527279,"","","","","","","","","",""
10583058257,"","","","I don't know how much I use per week","","","","","",""
10583000127,"","","","6-25 mg","","","","","",""
10760373939,"","","","","","","","","",""
10719755952,"","","","","","","","","",""
10716623034,"","","","","","","","","",""
10581017097,"","","","","","","","","",""
10569513731,"","","","","","","","","",""
11249491628,"","","","","","","","","501-1000 mg",""
11241251752,"","","","None","","","","","",""
11236750096,"","","","51-100 mg","","","","","",""
11214928564,"","","","I don't know how much I use per week","","","","","",""
11179999382,"","","","None","","","","","",""
11166535497,"","","","201- 500 mg","","","","","","201- 500 mg"
11140569970,"","","","I don't know how much I use per week","","","","","",""
11138400653,"","","","51-100 mg","","","","","",""
11137652132,"","","","51-100 mg","","","","","","26-50 mg"
11136832253,"","","","51-100 mg","","","","6-25 mg","","6-25 mg"
11135916791,"","","","","","","","","",""
11135849827,"","","","5 mg","","","","","",""
11135570279,"","","","501-1000 mg","","","","26-50 mg","","501-1000 mg"
11135466512,"","","","I don't know how much I use per week","","","","","",""
11134526749,"","","","","","","","","","26-50 mg"
11132638848,"","","","I don't know how much I use per week","","","","","",""
11131514317,"","","","6-25 mg","","","","","",""
11129003813,"","","","","","","","","",""
11102541656,"","","","","","","","","",""
11065479544,"","","","51-100 mg","","","","","","51-100 mg"
11054783496,"","","","","","","","","",""
11036310394,"","","","201- 500 mg","","","","","","501-1000 mg"
11030978965,"","","","201- 500 mg","","","","","",""
10994464098,"","","","","","","","","",""
10975405385,"","","","","","","","","",""
10922773382,"","","","6-25 mg","","","","","",""
10902224469,"","","","None","","","","","","201- 500 mg"
10900800324,"","","","51-100 mg","","","","","",""
10893671348,"","","","1000+ mg","","","","51-100 mg","","51-100 mg"
10887363314,"","","","","","","","","",""
10880798060,"","","","1000+ mg","","","","","",""
10878214093,"","","","","","","","","",""
10876876072,"","","","","","","","","",""
10876604101,"","","","1000+ mg","","","","None","None",""
10875700450,"","","","5 mg","","","","","",""
10875562577,"","","","","","","","","",""
10875529110,"","","","I don't know how much I use per week","","","","","",""
10875460020,"","","","","","","","","",""
10875458883,"","","","51-100 mg","","","","","",""
10865132242,"","","","6-25 mg","","","","","",""
10864900624,"","","","None","","","","","",""
10864052390,"","","","","","","","","",""
10863841131,"","","","None","","","","","",""
10859616580,"","","","","","","","","",""
10852545455,"","","","","","","","","",""
10851677235,"","","","","","","","","",""
10849691686,"","","","I don't know how much I use per week","","","","","",""
10848029491,"","","","501-1000 mg","","","","","",""
10847737322,"","","","I don't know how much I use per week","","","","None","",""
10847151018,"","","","51-100 mg","","","","6-25 mg","",""
10845744369,"","","","I don't know how much I use per week","","","","","",""
10844664050,"","","","I don't know how much I use per week","","","","","",""
10844360022,"","","","None","","","","","",""
10844338129,"","","","201- 500 mg","","","","5 mg","6-25 mg",""
10844291789,"","","","51-100 mg","","","","","",""
10843875549,"","","","","","","","","",""
10843856498,"","","","None","","","","","",""
10843819934,"","","","","","","","","",""
10843808762,"","","","I don't know how much I use per week","","","","","",""
10841050682,"","","","","","","","","",""
10840899449,"","","","101-200 mg","","","","","",""
10839396047,"","","","501-1000 mg","","","","","",""
10836330737,"","","","I don't know how much I use per week","","","","","",""
10835578531,"","","","5 mg","","","","","","None"
10835384840,"","","","","","","","","","I don't know how much I use per week"
10832343863,"","","","","","","","","",""
10832133946,"","","","I don't know how much I use per week","","","","","",""
10831948698,"","","","6-25 mg","","","","","",""
10831931418,"","","","I don't know how much I use per week","","","","","",""
10831669468,"","","","501-1000 mg","","","","","","51-100 mg"
10822727213,"","","","None","","","","","",""
10764443236,"","","","","","","","","",""
10749222846,"","","","I don't know how much I use per week","","","","","","I don't know how much I use per week"
10716518478,"","","","","","","","","",""
10691181667,"","","","5 mg","","","","","",""
10686863888,"","","","","","","","","",""
10675806972,"","","","","","","","","","1000+ mg"
10670361680,"","","","","","","","","",""
10669140575,"","","","","","","","","",""
10658774056,"","","","","","","","","","26-50 mg"
10658649988,"","","","I don't know how much I use per week","","","","","",""
10658580372,"","","","101-200 mg","","","","","",""
10626251939,"","","","","","","","","",""
10614375447,"","","","I don't know how much I use per week","","","","","",""
10602936383,"","","","201- 500 mg","","","","","",""
10600857474,"","","","","","","","","",""
10580341387,"","","","","","","","","",""
10578271769,"","","","501-1000 mg","","","","","",""
10575878347,"","","","6-25 mg","","","","","",""
10575226552,"","","","501-1000 mg","","","","","",""
10569280747,"","","","6-25 mg","","","","","",""
11186271761,"","","","None","","","","","","None"
11042816472,"","","","","","","","","",""
10632499407,"","","","51-100 mg","","","","","",""
10632389881,"","","","","","","","","",""
10600284760,"","","","I don't know how much I use per week","","","","","",""
10593696728,"","","","","","","","","",""
10647255505,"","","","I don't know how much I use per week","","","","","",""
10575479401,"","","","","","","","","",""
10686658652,"","","","I don't know how much I use per week","","","","","",""
